date,price,ema20,bb_low,vol,mkt_vol,cash_before_trade,contribution_cum,shares_before_trade,score,q_score,q_cash,q_exec,affordable_lots,wish_lots,buy_lots,buy_shares,cost,shortage,value,bb,trend,risk
2014-01-22,11.904000282287598,10.579500340679678,,,0.14749715476430347,304.28466606140137,500.0,20,0.2595689938677658,0.0,0.0,0.0,25,0,0,0,0.0,0.5768199863728128,0.0,0.0,0.0,0.0
2014-01-23,12.100000381469727,10.724309868373968,,,0.14749715476430347,304.28466606140137,500.0,20,0.2569624223692686,0.0,0.0,0.0,25,0,0,0,0.0,0.5710276052650413,0.0,0.0,0.0,0.0
2014-01-24,11.640000343322754,10.811518485035759,,,0.14749715476430347,304.28466606140137,500.0,20,0.25539266726935633,0.0,0.0,0.0,26,0,0,0,0.0,0.5675392605985696,0.0,0.0,0.0,0.0
2014-01-27,11.307999610900879,10.858802401784818,,,0.14749715476430347,304.28466606140137,500.0,20,0.2545415567678733,0.0,0.0,0.0,26,0,0,0,0.0,0.5656479039286073,0.0,0.0,0.0,0.0
2014-01-28,11.892000198364258,10.957202191935242,,,0.14749715476430347,304.28466606140137,500.0,20,0.25277036054516566,0.0,0.0,0.0,25,0,0,0,0.0,0.5617119123225903,0.0,0.0,0.0,0.0
2014-01-29,11.682000160217285,11.026230569866865,,,0.14749715476430347,304.28466606140137,500.0,20,0.25152784974239645,0.0,0.0,0.0,26,0,0,0,0.0,0.5589507772053254,0.0,0.0,0.0,0.0
2014-01-30,12.189332962036133,11.137002226263938,9.234082595440329,,0.14749715476430347,304.28466606140137,500.0,20,0.24953395992724914,0.0,0.0,0.0,24,0,0,0,0.0,0.5545199109494425,0.0,0.0,0.0,0.0
2014-01-31,12.093999862670898,11.228144858302697,9.297890984540924,0.7025158986839332,0.12559793276128325,304.28466606140137,500.0,20,0.14789339255055145,0.0,0.0,0.0,25,0,0,0,0.0,0.5508742056678921,0.0,0.0,0.0,1.0
2014-02-03,11.807332992553711,11.283305632993269,9.381347227181598,0.7113967377771039,0.1468146770411605,804.2846660614014,1000.0,20,0.24845024930306062,0.0,0.0,0.0,68,0,0,0,0.0,0.7743338873401346,0.0,0.0,0.0,1.0
2014-02-04,11.915332794189453,11.343498695964335,9.50593128308154,0.7044920474322753,0.15112775085353608,804.2846660614014,1000.0,20,0.24790851173632097,0.0,0.0,0.0,67,0,0,0,0.0,0.7731300260807132,0.0,0.0,0.0,1.0
2014-02-05,11.628000259399414,11.370594082958153,9.617261520356275,0.7147999128996171,0.14812095602964767,804.2846660614014,1000.0,20,0.24766465325337664,0.0,0.0,0.0,69,0,0,0,0.0,0.772588118340837,0.0,0.0,0.0,1.0
2014-02-06,11.892000198364258,11.420251808234925,9.737979440089418,0.7164130927295504,0.15708934017883702,804.2846660614014,1000.0,20,0.24721773372588565,0.0,0.0,0.0,67,0,0,0,0.0,0.7715949638353015,0.0,0.0,0.0,1.0
2014-02-07,12.435333251953125,11.516926231446181,9.929897473644791,0.7157604903794633,0.16584330872864478,804.2846660614014,1000.0,20,0.2463476639169844,0.0,0.0,0.0,64,0,0,0,0.0,0.7696614753710764,0.0,0.0,0.0,1.0
2014-02-10,13.104000091552734,11.6680761228849,10.154772152720092,0.723535904155386,0.1656642388870905,804.2846660614014,1000.0,20,0.24498731489403588,0.0,0.0,0.0,61,0,0,0,0.0,0.766638477542302,0.0,0.0,0.0,1.0
2014-02-11,13.107999801635742,11.80521171133736,10.620262553669464,0.6914214779111251,0.16522287282800285,804.2846660614014,1000.0,20,0.24375309459796377,0.0,0.0,0.0,61,0,0,0,0.0,0.7638957657732528,0.0,0.0,0.0,1.0
2014-02-12,13.021332740783691,11.921032761760822,10.742385320734718,0.4599287456994061,0.16026703460798247,804.2846660614014,1000.0,20,0.24271070514415263,0.0,0.0,0.0,61,0,0,0,0.0,0.7615793447647836,0.0,0.0,0.0,1.0
2014-02-13,13.308667182922363,12.053188420919064,10.8299414878888,0.46114809948488966,0.1605842564317003,804.2846660614014,1000.0,20,0.24152130421172843,0.0,0.0,0.0,60,0,0,0,0.0,0.7589362315816187,0.0,0.0,0.0,1.0
2014-02-14,13.215332984924316,12.16386885558623,10.884295925229916,0.44935737983364193,0.1616144170702844,804.2846660614014,1000.0,20,0.24052518029972395,0.0,0.0,0.0,60,0,0,0,0.0,0.7567226228882754,0.0,0.0,0.0,1.0
