threshold,score_mix_lambda,w_shortage,w_value,w_bb,w_trend,w_risk,shares,spent,cash,trades,avg_price
0.4,0.8,0.45,0.25,0.2,0.05,0.3,166,2901.795355796814,57098.204644203186,90,17.48069491443864
0.55,0.8,0.25,0.45,0.1,0.15,0.1,165,6400.169355392456,53599.830644607544,86,38.7889051841967
0.45,0.8,0.35,0.45,0.1,0.05,0.2,165,4752.919331550598,55247.0806684494,88,28.80557170636726
0.4,0.8,0.35,0.35,0.15,0.05,0.2,165,3211.9973497390747,56788.002650260925,94,19.46665060447924
0.55,0.8,0.45,0.45,0.2,0.1,0.3,165,3042.044023513794,56957.955976486206,75,18.436630445538146
0.55,0.8,0.45,0.35,0.15,0.1,0.2,165,2959.1913509368896,57040.80864906311,86,17.93449303598115
0.4,0.8,0.25,0.45,0.2,0.05,0.2,164,7338.672005653381,52661.32799434662,87,44.748000034471836
0.4,0.8,0.25,0.25,0.2,0.1,0.1,164,7039.5613622665405,52960.43863773346,90,42.92415464796671
0.55,0.6,0.25,0.45,0.15,0.1,0.1,164,6146.342661857605,53853.657338142395,66,37.477699157668326
0.5,0.7,0.25,0.45,0.15,0.15,0.2,164,6035.16600227356,53964.83399772644,73,36.79979269679
0.4,0.8,0.25,0.35,0.15,0.05,0.1,164,5999.023344993591,54000.97665500641,95,36.57941064020483
0.5,0.6,0.25,0.25,0.2,0.15,0.1,164,4813.2293701171875,55186.77062988281,63,29.34895957388529
0.45,0.8,0.35,0.45,0.2,0.1,0.3,164,3484.062684059143,56515.93731594086,84,21.244284658897215
0.45,0.6,0.25,0.25,0.1,0.15,0.1,164,3247.7466773986816,56752.25332260132,72,19.80333339877245
0.45,0.7,0.45,0.35,0.15,0.05,0.3,164,3034.798692703247,56965.20130729675,74,18.504870077458822
0.45,0.8,0.45,0.25,0.15,0.05,0.2,164,2812.429352760315,57187.570647239685,96,17.148959468050702
0.5,0.8,0.35,0.35,0.2,0.05,0.1,163,4158.899355888367,55841.10064411163,83,25.514719974775257
0.4,0.6,0.25,0.25,0.1,0.1,0.1,163,3233.6780099868774,56766.32199001312,72,19.8385153986925
0.55,0.7,0.45,0.45,0.15,0.1,0.3,163,3037.194688796997,56962.805311203,69,18.633096250288325
0.5,0.7,0.45,0.35,0.15,0.1,0.3,163,3035.8006916046143,56964.199308395386,73,18.624544120273708
0.5,0.8,0.45,0.35,0.15,0.05,0.2,163,2908.6466856002808,57091.35331439972,87,17.844458193866753
0.55,0.7,0.45,0.25,0.2,0.05,0.1,163,2729.5186805725098,57270.48131942749,67,16.745513377745457
0.45,0.8,0.25,0.45,0.1,0.05,0.1,162,6528.759352684021,53471.24064731598,88,40.30098365854334
0.5,0.8,0.25,0.45,0.1,0.1,0.1,162,6333.3473472595215,53666.65265274048,87,39.094736711478525
0.4,0.8,0.25,0.45,0.15,0.15,0.3,162,5326.038670539856,54673.961329460144,88,32.87678191691269
0.5,0.7,0.35,0.45,0.2,0.05,0.2,162,3687.2060108184814,56312.79398918152,68,22.76053093097828
0.4,0.8,0.35,0.45,0.2,0.05,0.3,162,3593.959352493286,56406.040647506714,85,22.184934274649915
0.4,0.6,0.25,0.25,0.15,0.15,0.2,162,3328.4640169143677,56671.53598308563,71,20.54607417848375
0.45,0.6,0.35,0.35,0.2,0.05,0.2,162,3262.557339668274,56737.442660331726,64,20.139242837458482
0.4,0.6,0.35,0.25,0.1,0.15,0.3,162,3109.51669216156,56890.48330783844,72,19.194547482478765
0.55,0.6,0.35,0.35,0.1,0.1,0.1,162,3064.6273460388184,56935.37265396118,68,18.91745275332604
0.45,0.8,0.45,0.35,0.2,0.05,0.3,162,2960.101357460022,57039.89864253998,84,18.272230601605074
0.5,0.8,0.25,0.45,0.2,0.05,0.1,161,7886.507328987122,52113.49267101288,82,48.98451757134858
0.5,0.6,0.25,0.45,0.15,0.05,0.1,161,6099.077328681946,53900.922671318054,66,37.882467880012086
0.4,0.7,0.25,0.45,0.15,0.05,0.2,161,5993.2853355407715,54006.71466445923,73,37.22537475491163
0.45,0.7,0.25,0.45,0.15,0.1,0.2,161,5993.2853355407715,54006.71466445923,73,37.22537475491163
0.55,0.7,0.25,0.35,0.2,0.15,0.1,161,5988.595363616943,54011.40463638306,69,37.19624449451518
0.55,0.6,0.35,0.35,0.2,0.05,0.1,161,3224.0500049591064,56775.94999504089,59,20.02515531030501
0.4,0.6,0.25,0.25,0.2,0.05,0.1,160,5557.9186935424805,54442.08130645752,65,34.736991834640506
0.45,0.6,0.25,0.25,0.2,0.1,0.1,160,5160.32869052887,54839.67130947113,64,32.25205431580544
0.5,0.6,0.35,0.35,0.1,0.05,0.1,160,3033.9786796569824,56966.02132034302,68,18.96236674785614
0.45,0.6,0.35,0.25,0.2,0.15,0.3,160,2918.608021736145,57081.391978263855,70,18.241300135850906
0.5,0.7,0.25,0.35,0.2,0.1,0.1,159,6528.50469493866,53471.49530506134,71,41.059777955589055
0.4,0.6,0.25,0.35,0.2,0.15,0.3,159,3768.6460037231445,56231.353996276855,67,23.702176124044936
0.5,0.8,0.35,0.35,0.1,0.15,0.2,159,3027.3933534622192,56972.60664653778,88,19.040209770202637
0.4,0.6,0.35,0.25,0.2,0.1,0.3,159,2901.9040212631226,57098.09597873688,70,18.25096868718945
0.45,0.6,0.35,0.45,0.1,0.1,0.3,158,3250.4400272369385,56749.55997276306,66,20.572405235676825
0.5,0.6,0.35,0.45,0.1,0.15,0.3,158,3250.4400272369385,56749.55997276306,66,20.572405235676825
0.5,0.8,0.45,0.45,0.2,0.05,0.3,158,3102.0133514404297,56897.98664855957,77,19.632995895192593
0.5,0.7,0.35,0.25,0.15,0.1,0.1,158,3037.611340522766,56962.388659477234,74,19.225388231156746
0.5,0.7,0.45,0.45,0.15,0.05,0.3,158,2926.7980213165283,57073.20197868347,69,18.52403810959828
0.5,0.6,0.35,0.25,0.1,0.1,0.1,158,2813.504017829895,57186.495982170105,68,17.806987454619588
0.55,0.6,0.35,0.25,0.1,0.15,0.1,158,2790.579352378845,57209.420647621155,67,17.661894635309146
0.55,0.7,0.35,0.25,0.15,0.15,0.1,158,2701.8386821746826,57298.16131782532,71,17.100244823890396
0.55,0.8,0.35,0.25,0.2,0.15,0.1,157,3593.405351638794,56406.594648361206,77,22.887932176043275
0.45,0.8,0.35,0.35,0.1,0.1,0.2,157,2978.0920219421387,57021.90797805786,88,18.96873899326203
0.45,0.7,0.25,0.35,0.2,0.05,0.1,156,6935.821346282959,53064.17865371704,72,44.46039324540358
0.55,0.7,0.25,0.45,0.15,0.1,0.1,156,6210.088004112244,53789.911995887756,67,39.808256436616944
0.55,0.6,0.35,0.45,0.15,0.1,0.2,156,3530.3220014572144,56469.677998542786,61,22.630269240110348
0.55,0.7,0.35,0.35,0.2,0.15,0.2,156,3164.27800655365,56835.72199344635,64,20.28383337534391
0.5,0.7,0.35,0.35,0.1,0.05,0.1,156,3156.0366764068604,56843.96332359314,71,20.231004335941414
0.4,0.7,0.35,0.25,0.1,0.15,0.3,156,3038.951361656189,56961.04863834381,74,19.48045744651403
0.45,0.7,0.35,0.25,0.15,0.05,0.1,156,3005.3086738586426,56994.69132614136,74,19.264799191401554
0.5,0.7,0.35,0.45,0.1,0.15,0.3,155,3558.6726875305176,56441.32731246948,68,22.959178629229147
0.4,0.6,0.35,0.45,0.1,0.05,0.3,155,3342.937357902527,56657.06264209747,67,21.567337792919528
0.55,0.8,0.45,0.45,0.1,0.05,0.2,155,3330.5606803894043,56669.439319610596,82,21.487488260576804
0.55,0.7,0.35,0.35,0.1,0.1,0.1,155,3140.518675804138,56859.48132419586,70,20.2614108116396
0.5,0.6,0.45,0.25,0.1,0.15,0.3,155,2911.684024810791,57088.31597518921,67,18.78505822458575
0.45,0.8,0.35,0.25,0.1,0.15,0.2,155,2813.2686910629272,57186.73130893707,95,18.150120587502755
0.45,0.6,0.35,0.25,0.1,0.05,0.1,155,2775.266016960144,57224.733983039856,68,17.904942044904153
0.5,0.7,0.25,0.45,0.15,0.05,0.1,154,6476.922664642334,53523.077335357666,68,42.05793938079437
0.45,0.6,0.25,0.45,0.2,0.15,0.3,154,4747.158013343811,55252.84198665619,61,30.825701385349422
0.5,0.6,0.35,0.45,0.15,0.05,0.2,154,3670.904664993286,56329.095335006714,62,23.837043279177184
0.55,0.6,0.45,0.45,0.1,0.1,0.3,154,3017.8440265655518,56982.15597343445,61,19.596389782893194
0.5,0.7,0.35,0.25,0.2,0.15,0.2,154,2998.5233430862427,57001.47665691376,69,19.470930799261318
0.45,0.6,0.35,0.35,0.1,0.15,0.3,154,2980.3586921691895,57019.64130783081,67,19.352978520579153
0.55,0.8,0.45,0.25,0.1,0.15,0.2,154,2766.0666885375977,57233.9333114624,90,17.961472003490893
0.45,0.8,0.25,0.35,0.2,0.15,0.2,153,5681.172025680542,54318.82797431946,82,37.13184330510158
0.5,0.8,0.35,0.45,0.15,0.15,0.3,153,3497.0740118026733,56502.92598819733,79,22.856692887599174
0.45,0.7,0.35,0.45,0.1,0.1,0.3,153,3492.5600204467773,56507.43997955322,68,22.827189676122728
0.45,0.6,0.25,0.35,0.15,0.15,0.2,153,3422.8780126571655,56577.121987342834,63,22.3717517167135
0.55,0.8,0.35,0.35,0.15,0.1,0.1,153,3182.4946718215942,56817.505328178406,78,20.80061877007578
0.4,0.8,0.35,0.35,0.1,0.05,0.2,153,3036.2573556900024,56963.74264431,90,19.84481931823531
0.55,0.6,0.45,0.35,0.1,0.15,0.3,153,2962.396689414978,57037.60331058502,64,19.36206986545737
0.55,0.8,0.45,0.35,0.1,0.1,0.2,153,2791.5726833343506,57208.42731666565,83,18.245573093688567
0.55,0.7,0.45,0.25,0.15,0.05,0.1,153,2599.063346862793,57400.93665313721,70,16.987342136358123
0.5,0.8,0.35,0.25,0.2,0.1,0.1,152,3883.919358253479,56116.08064174652,79,25.55210104114131
0.4,0.6,0.25,0.35,0.15,0.1,0.2,152,3691.2833518981934,56308.71664810181,64,24.28475889406706
0.4,0.7,0.35,0.45,0.1,0.05,0.3,152,3673.2500228881836,56326.74997711182,69,24.166118571632786
0.55,0.6,0.35,0.25,0.2,0.1,0.1,152,2950.42200756073,57049.57799243927,57,19.410671102373225
0.4,0.6,0.35,0.35,0.1,0.1,0.3,152,2929.642692565918,57070.35730743408,67,19.273965082670514
0.4,0.6,0.45,0.25,0.1,0.05,0.3,152,2865.900691986084,57134.099308013916,68,18.85460981569792
0.45,0.6,0.45,0.25,0.1,0.1,0.3,152,2865.900691986084,57134.099308013916,68,18.85460981569792
0.4,0.8,0.35,0.25,0.15,0.15,0.3,152,2811.7180223464966,57188.2819776535,87,18.49814488385853
0.55,0.7,0.45,0.35,0.2,0.05,0.2,152,2756.0520153045654,57243.947984695435,63,18.13192115331951
0.4,0.8,0.35,0.25,0.1,0.1,0.2,152,2738.2426900863647,57261.757309913635,95,18.014754540041874
0.4,0.7,0.25,0.35,0.2,0.15,0.3,151,3876.967342376709,56123.03265762329,68,25.67528041309079
0.5,0.7,0.35,0.35,0.2,0.1,0.2,151,3089.017339706421,56910.98266029358,64,20.45706847487696
0.55,0.7,0.45,0.25,0.2,0.1,0.2,151,2646.794683456421,57353.20531654358,66,17.528441612294177
0.4,0.8,0.25,0.35,0.2,0.1,0.2,150,5687.056678771973,54312.94332122803,83,37.91371119181315
0.4,0.6,0.25,0.45,0.2,0.1,0.3,150,4669.142680168152,55330.85731983185,61,31.12761786778768
0.5,0.8,0.25,0.35,0.1,0.15,0.1,150,4656.969330787659,55343.03066921234,82,31.046462205251057
0.45,0.8,0.25,0.25,0.15,0.15,0.1,150,4588.457352638245,55411.542647361755,86,30.589715684254966
0.55,0.7,0.35,0.45,0.15,0.1,0.2,150,4005.7279958724976,55994.2720041275,64,26.704853305816652
0.55,0.8,0.35,0.45,0.2,0.1,0.2,150,3998.2960062026978,56001.7039937973,74,26.655306708017985
0.55,0.6,0.35,0.45,0.2,0.15,0.3,150,3190.2266807556152,56809.773319244385,56,21.2681778717041
0.4,0.7,0.25,0.25,0.15,0.15,0.2,150,3028.6653480529785,56971.33465194702,72,20.191102320353192
0.5,0.6,0.35,0.25,0.2,0.05,0.1,150,2944.1120071411133,57055.88799285889,58,19.627413380940755
0.4,0.7,0.35,0.25,0.2,0.05,0.2,150,2934.1373443603516,57065.86265563965,70,19.56091562906901
0.45,0.7,0.35,0.25,0.2,0.1,0.2,150,2906.8140087127686,57093.18599128723,69,19.378760058085124
0.5,0.8,0.45,0.25,0.15,0.15,0.3,150,2750.646020889282,57249.35397911072,85,18.337640139261882
0.45,0.7,0.35,0.25,0.2,0.15,0.3,150,2712.885353088379,57287.11464691162,70,18.085902353922528
0.4,0.8,0.25,0.25,0.2,0.15,0.2,149,4720.459349632263,55279.54065036774,85,31.680935232431295
0.45,0.8,0.35,0.45,0.15,0.1,0.3,149,3525.09201335907,56474.90798664093,80,23.658335660127985
0.45,0.7,0.35,0.35,0.2,0.05,0.2,149,3309.574679374695,56690.425320625305,65,22.211910599830166
0.45,0.6,0.35,0.35,0.2,0.1,0.3,149,3109.662015914917,56890.33798408508,62,20.870214871912193
0.45,0.7,0.25,0.25,0.1,0.15,0.1,149,3085.46533870697,56914.53466129303,73,20.707821065147453
0.5,0.6,0.45,0.35,0.1,0.1,0.3,149,2872.0880222320557,57127.911977767944,64,19.27575853847017
0.45,0.8,0.35,0.35,0.15,0.15,0.3,149,2786.4920225143433,57213.50797748566,80,18.701288741707003
0.5,0.6,0.35,0.35,0.2,0.15,0.3,149,2783.175356864929,57216.82464313507,61,18.679029240704224
0.45,0.8,0.45,0.25,0.15,0.1,0.3,149,2734.6753549575806,57265.32464504242,86,18.353525872198528
0.5,0.8,0.45,0.35,0.1,0.05,0.2,149,2711.9006853103638,57288.099314689636,83,18.200675740338013
0.4,0.7,0.35,0.25,0.2,0.1,0.3,149,2691.8700199127197,57308.12998008728,70,18.06624174438067
0.5,0.6,0.25,0.45,0.1,0.15,0.2,148,4746.827331542969,55253.17266845703,62,32.0731576455606
0.4,0.8,0.25,0.25,0.15,0.1,0.1,148,4668.73068523407,55331.26931476593,87,31.545477602932905
0.55,0.8,0.35,0.45,0.1,0.05,0.1,148,4592.895990371704,55407.104009628296,74,31.03308101602503
0.5,0.8,0.35,0.45,0.2,0.05,0.2,148,3971.7086725234985,56028.2913274765,74,26.835869408942557
0.5,0.8,0.35,0.35,0.15,0.05,0.1,148,3493.0533351898193,56506.94666481018,83,23.601711724255537
0.4,0.6,0.35,0.35,0.2,0.05,0.3,148,3089.0733489990234,56910.92665100098,62,20.872117222966374
0.4,0.7,0.25,0.25,0.1,0.1,0.1,148,3074.6253385543823,56925.37466144562,73,20.774495530772853
0.4,0.8,0.35,0.35,0.15,0.1,0.3,148,2935.8513526916504,57064.14864730835,81,19.836833464132773
0.5,0.6,0.45,0.45,0.1,0.05,0.3,148,2893.701358795166,57106.298641204834,61,19.552036208075446
0.4,0.7,0.45,0.25,0.1,0.05,0.3,148,2816.008692741394,57183.991307258606,70,19.027085761766177
0.45,0.7,0.45,0.25,0.1,0.1,0.3,148,2816.008692741394,57183.991307258606,70,19.027085761766177
0.55,0.6,0.45,0.25,0.2,0.15,0.3,148,2686.8506832122803,57313.14931678772,62,18.154396508191084
0.45,0.6,0.35,0.25,0.15,0.1,0.2,148,2680.290686607361,57319.70931339264,63,18.110072206806493
0.5,0.8,0.45,0.25,0.1,0.1,0.2,148,2647.1000204086304,57352.89997959137,90,17.88581094870696
0.55,0.8,0.25,0.35,0.2,0.15,0.1,147,6377.644018173218,53622.35598182678,75,43.385333456960666
0.5,0.7,0.25,0.25,0.2,0.15,0.1,147,6096.056697845459,53903.94330215454,67,41.46977345473101
0.45,0.7,0.25,0.45,0.2,0.15,0.3,147,5461.682676315308,54538.31732368469,65,37.1543039205123
0.55,0.6,0.25,0.45,0.2,0.15,0.2,147,5245.561339378357,54754.43866062164,55,35.68409074407045
0.4,0.7,0.25,0.35,0.15,0.1,0.2,147,4205.780002593994,55794.219997406006,67,28.610748316965946
0.5,0.7,0.35,0.45,0.15,0.05,0.2,147,4168.47065448761,55831.52934551239,65,28.35694322780687
0.45,0.7,0.25,0.35,0.15,0.15,0.2,147,4037.42267036438,55962.57732963562,66,27.46546034261483
0.45,0.8,0.35,0.25,0.2,0.05,0.1,147,4006.060691833496,55993.939308166504,80,27.252113549887728
0.45,0.7,0.35,0.35,0.1,0.15,0.3,147,2838.206024169922,57161.79397583008,67,19.307523973945045
0.55,0.8,0.45,0.45,0.15,0.1,0.3,147,2822.6393537521362,57177.360646247864,71,19.201628256817255
0.5,0.7,0.45,0.25,0.1,0.15,0.3,147,2792.62602519989,57207.37397480011,69,18.99745595374075
0.55,0.8,0.45,0.35,0.15,0.15,0.3,147,2761.7620220184326,57238.23797798157,75,18.78749674842471
0.5,0.6,0.35,0.25,0.15,0.15,0.2,147,2627.408685684204,57372.591314315796,62,17.873528474042203
0.55,0.6,0.45,0.25,0.1,0.05,0.1,147,2611.8566789627075,57388.14332103729,62,17.76773250995039
0.5,0.6,0.25,0.45,0.2,0.1,0.2,146,5716.247336387634,54283.752663612366,57,39.152379016353656
0.5,0.8,0.25,0.45,0.15,0.15,0.2,146,5695.74665927887,54304.25334072113,77,39.011963419718285
0.4,0.7,0.25,0.45,0.2,0.1,0.3,146,5443.070676803589,54556.92932319641,65,37.281306005504035
0.4,0.8,0.25,0.45,0.1,0.15,0.3,146,5045.359345436096,54954.640654563904,81,34.557255790658196
0.55,0.6,0.25,0.35,0.15,0.15,0.1,146,4618.116682052612,55381.88331794739,58,31.63093617844255
0.4,0.8,0.35,0.45,0.15,0.05,0.3,146,3692.7173414230347,56307.282658576965,82,25.292584530294757
0.5,0.6,0.35,0.45,0.2,0.1,0.3,146,3140.854015350342,56859.14598464966,57,21.512698735276313
0.4,0.7,0.35,0.35,0.1,0.1,0.3,146,2807.9080238342285,57192.09197616577,67,19.232246738590607
0.45,0.6,0.45,0.35,0.1,0.05,0.3,146,2789.800024032593,57210.19997596741,64,19.10821934268899
0.55,0.8,0.45,0.25,0.2,0.05,0.1,146,2671.370012283325,57328.629987716675,71,18.29705487865291
0.4,0.8,0.45,0.25,0.15,0.05,0.3,146,2649.6213550567627,57350.37864494324,86,18.148091472991524
0.5,0.6,0.45,0.25,0.2,0.1,0.3,146,2628.892017364502,57371.1079826355,62,18.00610970797604
0.45,0.8,0.45,0.25,0.1,0.05,0.2,146,2608.310688018799,57391.6893119812,92,17.865141698758897
0.5,0.7,0.45,0.25,0.2,0.05,0.2,146,2528.884015083313,57471.11598491669,66,17.321123390981597
0.45,0.8,0.25,0.45,0.15,0.1,0.2,145,5538.946656227112,54461.05334377289,77,38.199632111911114
0.55,0.6,0.25,0.45,0.2,0.05,0.1,145,5474.427998542786,54525.572001457214,56,37.75467585201921
0.4,0.6,0.25,0.45,0.1,0.05,0.2,145,4688.923999786377,55311.07600021362,63,32.33740689507846
0.45,0.6,0.25,0.45,0.1,0.1,0.2,145,4688.923999786377,55311.07600021362,63,32.33740689507846
0.45,0.6,0.45,0.25,0.2,0.05,0.3,145,2611.605351448059,57388.39464855194,63,18.01107138929696
0.5,0.8,0.25,0.35,0.2,0.1,0.1,144,6503.56268119812,53496.43731880188,77,45.1636297305425
0.45,0.8,0.25,0.35,0.1,0.1,0.1,144,5068.198669433594,54931.801330566406,85,35.19582409328885
0.45,0.6,0.25,0.35,0.15,0.05,0.1,144,4635.498682022095,55364.501317977905,60,32.19096306959788
0.55,0.6,0.35,0.35,0.15,0.15,0.2,144,2998.642007827759,57001.35799217224,57,20.823902832137215
0.4,0.6,0.35,0.25,0.15,0.05,0.2,144,2593.2853536605835,57406.71464633942,63,18.008926067087387
0.55,0.7,0.35,0.25,0.1,0.15,0.1,144,2505.2140159606934,57494.78598403931,68,17.397319555282593
0.45,0.8,0.25,0.35,0.2,0.05,0.1,143,6397.417345046997,53602.582654953,78,44.737184231097885
0.45,0.7,0.25,0.25,0.2,0.1,0.1,143,6026.08336353302,53973.91663646698,67,42.14044310162951
0.45,0.6,0.25,0.45,0.2,0.05,0.2,143,5681.525336265564,54318.474663734436,57,39.7309464074515
0.4,0.8,0.25,0.35,0.1,0.05,0.1,143,5365.351334571838,54634.64866542816,87,37.519939402600265
0.5,0.6,0.25,0.35,0.15,0.1,0.1,143,4400.474684715271,55599.52531528473,59,30.772550242764133
0.55,0.7,0.45,0.45,0.1,0.1,0.3,143,2787.5846910476685,57212.41530895233,61,19.493599238095584
0.55,0.7,0.45,0.35,0.1,0.15,0.3,143,2762.039354324341,57237.96064567566,64,19.314960519750635
0.5,0.8,0.45,0.35,0.15,0.1,0.3,143,2679.0473556518555,57320.952644348145,76,18.734596892670318
0.55,0.6,0.45,0.35,0.2,0.1,0.3,143,2607.5753507614136,57392.42464923859,57,18.23479266266723
0.5,0.7,0.25,0.45,0.2,0.1,0.2,142,6910.299334526062,53089.70066547394,62,48.66407982060607
0.55,0.7,0.25,0.45,0.2,0.05,0.1,142,6845.174669265747,53154.82533073425,61,48.20545541736442
0.45,0.7,0.25,0.45,0.1,0.1,0.2,142,5081.852653503418,54918.14734649658,64,35.78769474298182
0.45,0.6,0.35,0.45,0.2,0.05,0.3,142,3068.648681640625,56931.351318359375,57,21.610201983384684
0.5,0.7,0.35,0.35,0.2,0.15,0.3,142,2981.3806800842285,57018.61931991577,62,20.995638592142456
0.5,0.6,0.35,0.35,0.15,0.1,0.2,142,2967.993341445923,57032.00665855408,57,20.901361559478328
0.55,0.6,0.45,0.45,0.2,0.05,0.3,142,2667.0986824035645,57332.901317596436,52,18.782385087349045
0.55,0.7,0.45,0.25,0.2,0.15,0.3,142,2564.718017578125,57435.281982421875,64,18.061394489986796
0.45,0.7,0.25,0.45,0.2,0.05,0.2,141,6897.678667068481,53102.32133293152,63,48.91970685864171
0.55,0.7,0.25,0.45,0.2,0.15,0.2,141,6458.3846645355225,53541.61533546448,60,45.80414655698952
0.55,0.8,0.25,0.45,0.15,0.1,0.1,141,6441.908659934998,53558.091340065,73,45.6872954605319
0.4,0.8,0.25,0.45,0.15,0.05,0.2,141,5457.632657051086,54542.36734294891,77,38.7066145890148
0.4,0.7,0.25,0.45,0.1,0.05,0.2,141,5069.003986358643,54930.99601364136,64,35.95038288197619
0.5,0.7,0.25,0.45,0.1,0.15,0.2,141,4606.630665779114,55393.369334220886,63,32.67113947361074
0.55,0.7,0.35,0.45,0.2,0.15,0.3,141,3052.6726808547974,56947.3273191452,57,21.650160857126224
0.5,0.7,0.45,0.35,0.1,0.1,0.3,141,2709.2780208587646,57290.721979141235,64,19.214737736586983
0.5,0.8,0.45,0.45,0.15,0.05,0.3,141,2694.0593547821045,57305.940645217896,73,19.106803934624853
0.45,0.8,0.45,0.35,0.15,0.05,0.3,141,2623.668689727783,57376.33131027222,77,18.607579359771513
0.55,0.6,0.45,0.25,0.15,0.1,0.2,141,2545.7273483276367,57454.27265167236,58,18.054803888848486
0.5,0.7,0.35,0.25,0.1,0.1,0.1,141,2439.604015350342,57560.39598464966,68,17.302156137236466
0.4,0.7,0.25,0.25,0.2,0.05,0.1,140,5980.79402923584,54019.20597076416,67,42.71995735168457
0.55,0.7,0.25,0.35,0.15,0.15,0.1,140,5357.284008979797,54642.7159910202,62,38.2663143498557
0.55,0.7,0.35,0.35,0.2,0.05,0.1,140,3081.3900108337402,56918.60998916626,60,22.00992864881243
0.55,0.8,0.35,0.35,0.2,0.15,0.2,140,3036.4260110855103,56963.57398891449,65,21.68875722203936
0.45,0.6,0.35,0.35,0.15,0.05,0.2,140,2944.313341140747,57055.68665885925,57,21.030809579576765
0.45,0.7,0.35,0.35,0.2,0.1,0.3,140,2925.398681640625,57074.601318359375,62,20.895704868861607
0.5,0.7,0.45,0.45,0.1,0.05,0.3,140,2728.6426906585693,57271.35730934143,61,19.490304933275496
0.45,0.7,0.45,0.35,0.1,0.05,0.3,140,2668.0653553009033,57331.9346446991,64,19.057609680720738
0.5,0.6,0.45,0.35,0.2,0.05,0.3,140,2566.23201751709,57433.76798248291,57,18.33022869655064
0.55,0.6,0.35,0.45,0.1,0.1,0.2,139,4107.037990570068,55892.96200942993,58,29.547035903381786
0.4,0.7,0.35,0.35,0.2,0.05,0.3,139,2904.383348464966,57095.616651535034,62,20.894844233560907
0.55,0.6,0.45,0.35,0.15,0.05,0.2,139,2589.8000135421753,57410.199986457825,55,18.631654773684716
0.5,0.6,0.45,0.25,0.15,0.05,0.2,139,2510.547348022461,57489.45265197754,58,18.061491712391806
0.5,0.7,0.45,0.25,0.2,0.1,0.3,139,2506.1820163726807,57493.81798362732,64,18.030086448724322
0.45,0.7,0.35,0.25,0.1,0.05,0.1,139,2410.8533487319946,57589.146651268005,68,17.34426869591363
0.5,0.8,0.35,0.25,0.15,0.1,0.1,138,2690.8106784820557,57309.189321517944,75,19.498628104942433
0.55,0.8,0.35,0.25,0.15,0.15,0.1,138,2548.3573427200317,57451.64265727997,74,18.46635755594226
0.45,0.7,0.45,0.25,0.2,0.05,0.3,138,2486.5880184173584,57513.41198158264,64,18.018753756647524
0.5,0.8,0.25,0.45,0.15,0.05,0.1,137,6690.6780042648315,53309.32199573517,75,48.837065724560816
0.5,0.8,0.25,0.25,0.2,0.15,0.1,137,5575.906017303467,54424.09398269653,68,40.70004392192312
0.5,0.6,0.35,0.45,0.1,0.05,0.2,137,4054.276657104492,55945.72334289551,58,29.59326027083571
0.55,0.8,0.35,0.35,0.1,0.1,0.1,137,3173.0493335723877,56826.95066642761,76,23.160944040674362
0.5,0.7,0.35,0.25,0.15,0.15,0.2,137,2468.1006870269775,57531.89931297302,64,18.01533348194874
0.45,0.8,0.25,0.25,0.2,0.1,0.1,136,5761.608680725098,54238.3913192749,69,42.36476971121395
0.5,0.7,0.25,0.35,0.15,0.1,0.1,136,5547.930667877197,54452.0693321228,63,40.793607852038214
0.5,0.8,0.35,0.25,0.2,0.15,0.2,136,2827.9680099487305,57172.03199005127,73,20.793882426093607
0.5,0.8,0.35,0.35,0.2,0.1,0.2,135,3512.42201423645,56487.57798576355,69,26.017940846195927
0.5,0.8,0.35,0.45,0.1,0.15,0.3,135,3379.9633445739746,56620.036655426025,73,25.036765515362774
0.45,0.7,0.25,0.35,0.15,0.05,0.1,134,5481.818000793457,54518.18199920654,63,40.909089558160126
0.4,0.6,0.25,0.25,0.2,0.1,0.2,134,3455.801999092102,56544.1980009079,58,25.789567157403745
0.5,0.8,0.35,0.35,0.1,0.05,0.1,134,3358.915328979492,56641.08467102051,77,25.066532305817105
0.55,0.7,0.35,0.25,0.2,0.1,0.1,134,2947.6446809768677,57052.35531902313,59,21.99734836549901
0.45,0.6,0.25,0.25,0.2,0.15,0.2,134,2749.5140075683594,57250.48599243164,56,20.518761250510146
0.4,0.8,0.35,0.25,0.2,0.05,0.2,134,2652.344680786133,57347.65531921387,74,19.793617020792038
0.45,0.8,0.35,0.25,0.2,0.1,0.2,134,2652.344680786133,57347.65531921387,74,19.793617020792038
0.45,0.8,0.35,0.25,0.15,0.05,0.1,134,2639.1800117492676,57360.81998825073,75,19.695373222009458
0.55,0.7,0.45,0.35,0.2,0.1,0.3,134,2490.692684173584,57509.307315826416,58,18.5872588371163
0.4,0.7,0.35,0.25,0.15,0.05,0.2,134,2384.802686691284,57615.197313308716,64,17.79703497530809
0.45,0.7,0.35,0.25,0.15,0.1,0.2,134,2384.802686691284,57615.197313308716,64,17.79703497530809
0.55,0.8,0.45,0.25,0.15,0.05,0.1,134,2306.767345428467,57693.23265457153,71,17.21468168230199
0.5,0.6,0.25,0.45,0.1,0.05,0.1,133,5329.919345855713,54670.08065414429,56,40.07458154778732
0.45,0.8,0.25,0.45,0.2,0.15,0.3,133,5139.156681060791,54860.84331893921,70,38.640275797449554
