date,price,score,q_score,q_cash,q_exec,buy_lots,buy_shares,cost,cash_after,contribution_cum,shares_after,shortage,value,bb,trend,risk
2018-12-17,3.5594422817230225,0.6149754872957713,0.29995543144685693,1.0,0.5099688020127999,3,3,10.678326845169067,29567.34412971139,30000.0,243,0.9683392703567438,0.5030192647740315,1.0,1.0,1.0
2018-12-19,3.433753728866577,0.6404976712083825,0.3463594021970591,1.0,0.5424515815379414,3,3,10.301261186599731,29557.04286852479,30000.0,246,0.9685673680476811,0.5757116925476973,1.0,1.0,1.0
2018-12-20,3.349217653274536,0.6586733019585731,0.3794060035610419,1.0,0.5655842024927293,3,3,10.047652959823608,29546.995215564966,30000.0,249,0.9685942731849954,0.627615160982356,1.0,1.0,1.0
2018-12-21,3.212125539779663,0.6984498521449003,0.4517270038998187,1.0,0.6162089027298732,3,3,9.63637661933899,29537.358838945627,30000.0,252,0.9686996652311206,0.7411570551828804,1.0,1.0,1.0
2018-12-24,3.1503970623016357,0.7038541164323209,0.4615529389678561,1.0,0.6230870572774994,3,3,9.451191186904907,29527.907647758722,30000.0,255,0.9688191348509438,0.7564783406699728,1.0,1.0,1.0
2018-12-26,3.2996366024017334,0.5477424201924902,0.17771349125907304,1.0,0.42439944388135115,2,2,6.599273204803467,29521.30837455392,30000.0,257,0.9687817583424289,0.5079290774833314,0.0,1.0,0.5955318617326295
2018-12-27,3.2517902851104736,0.5561844374026582,0.19306261345937853,1.0,0.43514382942156504,2,2,6.503580570220947,29514.804793983698,30000.0,259,0.9688803462615188,0.5242105717905914,0.0,1.0,0.5819869195779013
2018-12-28,3.3132717609405518,0.5066983371326481,0.10308788569572382,1.0,0.3721615199870067,2,2,6.6265435218811035,29508.178250461817,30000.0,261,0.9689007652531717,0.40107983862249136,0.0,1.0,0.6139743711191694
2018-12-31,3.3095526695251465,0.5001672406743586,0.09121316486247012,1.0,0.3638492154037291,2,2,6.619105339050293,29501.559145122766,30000.0,263,0.9689031191082913,0.37041860803701043,0.0,1.0,0.5929768191324845
2019-01-02,3.376983165740967,0.464816141754945,0.026938439554445453,1.0,0.31885690768811187,2,2,6.753966331481934,29994.805178791285,30500.0,265,0.9693406077904417,0.2511192071239354,0.0,1.0,0.5617239673254348
2019-01-03,3.172957420349121,0.5530161799590148,0.1873021453800268,1.0,0.43111150176601876,2,2,6.345914840698242,29988.459263950586,30500.0,267,0.9694240493675402,0.49182968967453844,0.0,1.0,0.5421131435285635
2019-01-04,3.376239776611328,0.4546067431241826,0.008375896589422867,1.0,0.30586312761259604,2,2,6.752479553222656,29981.706784397364,30500.0,269,0.9693124091360137,0.18438328629121542,0.0,1.0,0.4959337513767377
2019-01-29,3.2624497413635254,0.465375533696428,0.02795551581168721,1.0,0.3195688610681811,2,2,6.524899482727051,29975.181884914637,30500.0,271,0.9679971470542268,0.5045043777927104,0.0,1.0,1.0
2019-05-13,3.9321279525756836,0.6232030264556225,0.3149145935556773,1.0,0.5204402154889741,3,3,11.79638385772705,31963.38550105691,32500.0,274,0.9633117441360315,0.5315540457371758,1.0,1.0,1.0
2019-05-20,3.7658588886260986,0.4710176658082355,0.038213937833155444,1.0,0.32674975648320886,2,2,7.531717777252197,31955.853783279657,32500.0,276,0.9645333834466497,0.5240885188625947,0.0,1.0,1.0
2019-05-23,3.655923843383789,0.4733204632712568,0.04240084231137601,1.0,0.32968058961796326,2,2,7.311847686767578,31948.54193559289,32500.0,278,0.9652721045151703,0.5299292191169921,0.0,1.0,1.0
2019-05-24,3.6020731925964355,0.47872273463339304,0.052223153878896415,1.0,0.33655620771522754,2,2,7.204146385192871,31941.337789207697,32500.0,280,0.9654174023345206,0.5452189823323168,0.0,1.0,1.0
